Task,Question,Token_Step,Token_Rank,Prob_B1,Mean_Prob_Runs,Std_Prob_Runs (sigma_j),Range_Prob_Runs (R_j),N_runs
gpt-4o,question_008,15,8,3.112093578472532e-06,2.5387913581038665e-06,3.604176282311643e-07,1.3384583645302908e-06,30
gpt-4o,question_008,15,9,2.3491314781267514e-06,1.8145924460414854e-06,2.96683956386369e-07,1.240307059961979e-06,30
gpt-4o,question_008,15,10,1.6208519824099497e-06,1.2319470075017319e-06,2.0479987632806683e-07,8.08822609854257e-07,30
gpt-4o,question_008,16,1,0.999997303114013,0.9999977640337563,2.476321213723594e-07,9.536271792232043e-07,30
gpt-4o,question_008,16,2,2.6016157568201513e-06,2.1465036662834757e-06,2.4993943092107244e-07,1.060500796841074e-06,30
gpt-4o,question_008,16,3,2.181589711717537e-08,2.0367072437952578e-08,2.1508837880697083e-09,9.804871438584612e-09,30
gpt-4o,question_008,16,4,1.1677208255362609e-08,8.611583031017477e-09,1.2924332429224242e-09,6.495478502788872e-09,30
gpt-4o,question_008,16,5,8.280380567486653e-09,6.0427396342864855e-09,9.040241914985374e-10,3.1389753557661772e-09,30
gpt-4o,question_008,16,6,3.8809362636792914e-09,4.155879017262171e-09,5.718863262674082e-10,2.526212560391622e-09,30
gpt-4o,question_008,16,7,3.506133732254632e-09,2.664830085782397e-09,3.8322243087821354e-10,1.9922623795706876e-09,30
gpt-4o,question_008,16,8,2.1516450295450607e-09,1.7895828565812214e-09,2.462094824323008e-10,1.1801307317527462e-09,30
gpt-4o,question_008,16,9,1.5377113575837429e-09,1.2587646564608041e-09,1.5713948383326598e-10,7.664340209867315e-10,30
gpt-4o,question_008,16,10,1.5257447928611015e-09,1.3709037591205152e-09,2.466880834821253e-10,9.505230839546926e-10,30
gpt-4o,question_008,17,1,0.9976751046414836,0.9980648177509536,0.00016751524576908805,0.0006913953595008016,30
gpt-4o,question_008,17,2,0.002148570713841886,0.0017945940016227285,0.00015812679079116576,0.0006593039969434874,30
gpt-4o,question_008,17,3,8.52847057557518e-05,6.914840576218136e-05,1.0106380475262705e-05,5.4043291377590496e-05,30
gpt-4o,question_008,17,4,5.953832000556943e-05,4.5505105484470604e-05,5.648907850483685e-06,2.5325474789886184e-05,30
gpt-4o,question_008,17,5,1.0927774187556179e-05,1.0552166057511154e-05,9.621961540116127e-07,3.5669501639027487e-06,30
gpt-4o,question_008,17,6,1.0027889278072588e-05,7.057431618297563e-06,9.167240558798131e-07,4.084356987968884e-06,30
gpt-4o,question_008,17,7,6.399061819761674e-06,4.947861964154707e-06,6.449476173133957e-07,2.7364183117217502e-06,30
gpt-4o,question_008,17,8,1.7979014775288763e-06,1.5123225711396886e-06,3.4043765815679445e-07,1.3992094091668107e-06,30
gpt-4o,question_008,17,9,1.4616835516479546e-06,1.0634209331645345e-06,1.2931966549787707e-07,7.788207634470289e-07,30
gpt-4o,question_008,17,10,1.5771374793446018e-07,1.547821137196039e-07,1.4143490876729352e-08,5.321647633150818e-08,30
gpt-4o,question_008,18,1,0.9508187093583661,0.9516845134883792,0.002348343888701274,0.01120615915064982,30
gpt-4o,question_008,18,2,0.02916438614139211,0.027388459265007055,0.0016330241102556192,0.008153079034787847,30
gpt-4o,question_008,18,3,0.008098659471358944,0.00998056768745706,0.0010489876695262794,0.0045714164547262974,30
gpt-4o,question_008,18,4,0.006927150536280873,0.006266517071635379,0.0005415502931844215,0.0022571023702937223,30
gpt-4o,question_008,18,5,0.001452009632914305,0.0014626555870373233,0.00020038580949019975,0.0009368398786413997,30
gpt-4o,question_008,18,6,0.0008806883605606121,0.0008012154287508109,6.903687338080483e-05,0.00032656856122477505,30
gpt-4o,question_008,18,7,0.0005959035526759944,0.0005815197343951713,6.0585697417113565e-05,0.00036871702580201044,30
gpt-4o,question_008,18,8,0.0004940213967955475,0.00040687695890476676,5.782929661601625e-05,0.000238270649996717,30
gpt-4o,question_008,18,9,0.0004863623049496515,0.0004635580913470404,4.0248551441305154e-05,0.00017950916834154194,30
gpt-4o,question_008,18,10,0.00026443047247742656,0.00022970522138586515,1.6532424282196396e-05,7.051035162435718e-05,30
gpt-4o,question_008,19,1,0.875578332759178,0.8952076332050265,0.00805573254111197,0.03198124526838797,30
gpt-4o,question_008,19,2,0.06647059070791138,0.04677689056786707,0.008373993113229042,0.030788760244090864,30
gpt-4o,question_008,19,3,0.03728662207644505,0.03795404441173115,0.0015219045788705296,0.00501785714076252,30
gpt-4o,question_008,19,4,0.017071059534366526,0.017079879602946768,0.0008602642009090748,0.0044809304701995106,30
gpt-4o,question_008,19,5,0.0017168815704613238,0.0014017907860847958,0.00015732661413660412,0.0007574318327102481,30
gpt-4o,question_008,19,6,0.0008768973018228932,0.0005627768975643442,0.00011539729475393868,0.0004614848495339354,30
gpt-4o,question_008,19,7,0.00037130167926297707,0.00048630746223476967,7.248005098291822e-05,0.0002914852465800664,30
gpt-4o,question_008,19,8,0.00028917003856573415,0.00021118843214705285,3.720590358063488e-05,0.00013321555857785027,30
gpt-4o,question_008,19,9,8.81918789900614e-05,9.71422085081037e-05,1.1044008845850682e-05,4.265520023142781e-05,30
gpt-4o,question_008,19,10,3.619387421133632e-05,2.4807567412135904e-05,8.585661098538775e-06,3.434816811117944e-05,30
gpt-4o,question_008,20,1,0.8803965398077983,0.8891289773022206,0.005119828544279486,0.014859346551425845,30
gpt-4o,question_008,20,2,0.10191330732483157,0.09405513502189139,0.0043546662323871955,0.013356423129397443,30
gpt-4o,question_008,20,3,0.014009666052565171,0.013540491144714246,0.000722313422412435,0.002160709685239754,30
gpt-4o,question_008,20,4,0.001823367422576792,0.0017967823546354577,6.780985157198906e-05,0.00034104559616080334,30
gpt-4o,question_008,20,5,0.0011499834186460937,0.0007995598642019236,0.00011980734462965171,0.000463261591216133,30
gpt-4o,question_008,20,6,0.00038519619530623573,0.00038692166997117416,5.208431923041965e-05,0.00019749227701672018,30
gpt-4o,question_008,20,7,0.0002194780715818664,0.00019285079362742254,2.9222311245350137e-05,0.00012547208024979166,30
gpt-4o,question_008,20,8,3.754827077360333e-05,3.478316861981658e-05,7.251315908580679e-06,3.180649108456477e-05,30
gpt-4o,question_008,20,9,1.6661944153982503e-05,1.737665154346059e-05,3.106148131038328e-06,1.0981866363963008e-05,30
gpt-4o,question_008,20,10,1.5775211661225172e-05,1.633952586356283e-05,2.589208195821147e-06,1.0062899686368208e-05,30
gpt-4o,question_008,21,1,0.9999951574562983,0.9999963812754528,5.773942939404921e-07,1.7880477000131734e-06,30
gpt-4o,question_008,21,2,2.3320688442317424e-06,1.4230466272304364e-06,4.1023648466052725e-07,1.5692213394106127e-06,30
gpt-4o,question_008,21,3,1.7330464083844125e-06,1.7483932159406181e-06,2.1307706936354422e-07,8.864398690680085e-07,30
gpt-4o,question_008,21,4,1.7982983966323412e-07,1.7714728676504174e-07,2.6788381476205857e-08,9.146308045170436e-08,30
gpt-4o,question_008,21,5,1.0907220726754618e-07,5.475750531250417e-08,2.4476853054823894e-08,7.700078660311086e-08,30
gpt-4o,question_008,21,6,4.4069155452666876e-08,1.990100333496755e-08,8.504526133863185e-09,3.124427560706262e-08,30
gpt-4o,question_008,21,7,4.271329008002913e-08,2.884193650394862e-08,7.977887099764038e-09,2.3892871433328734e-08,30
gpt-4o,question_008,21,8,3.7694346194823035e-08,1.958456800773002e-08,7.077357565515358e-09,2.516655437086065e-08,30
gpt-4o,question_008,21,9,3.710994952405165e-08,3.707819532640785e-08,5.636650913897391e-09,2.1924877618929135e-08,30
gpt-4o,question_008,21,10,1.780554836987494e-08,7.358695618756811e-09,3.758862867562807e-09,1.350975171603928e-08,30
gpt-4o,question_009,0,1,0.9849628846345869,0.9856510823499572,0.004351992126456059,0.013962804920618077,30
gpt-4o,question_009,0,2,0.004855459676346804,0.00545383537602182,0.0022285808573740433,0.006555465296457145,30
gpt-4o,question_009,0,3,0.0027665575297559754,0.0020064404697935556,0.0006814913973385701,0.0017467561069124393,30
gpt-4o,question_009,0,4,0.002024056727149486,0.0026518649440554283,0.0010668011489710888,0.003777096276486548,30
gpt-4o,question_009,0,5,0.001901425329359718,0.0013397913169633673,0.0005635596483727433,0.00125170977944503,30
gpt-4o,question_009,0,6,0.0010500667969409322,0.0006625664368417664,0.00038984930634877203,0.0008783042118874868,30
gpt-4o,question_009,0,7,0.0009864464658730172,0.000688865661612432,0.00028032697435936236,0.000659748970677157,30
gpt-4o,question_009,0,8,0.0005799019614454647,0.000693014276827074,0.0002242453072752634,0.0006813142813067568,30
gpt-4o,question_009,0,9,0.00040483681389812283,0.000399710712255175,9.022999260685804e-05,0.0002737015161871865,30
gpt-4o,question_009,0,10,0.0002915931573844861,0.000315943074515172,7.588459302644304e-05,0.00024816997421670363,30
gpt-4o,question_009,1,1,0.6680409032114969,0.6543422496730412,0.03912603346299782,0.13250040226402038,30
gpt-4o,question_009,1,2,0.11077203759782044,0.12333229061932834,0.01721573990877177,0.05917165948854587,30
gpt-4o,question_009,1,3,0.09624041407790014,0.10112315137863746,0.010053942941039812,0.030175859157270557,30
gpt-4o,question_009,1,4,0.031736720129752885,0.03130620814248276,0.004401304954181777,0.02008800170315122,30
gpt-4o,question_009,1,5,0.02550117103910846,0.02155746995245749,0.003680153257442442,0.011014104315288101,30
gpt-4o,question_009,1,6,0.017526685630481067,0.021136292666566473,0.00542533356839229,0.01491214577367719,30
gpt-4o,question_009,1,7,0.010143667433761895,0.009404591354959711,0.0008960363233276031,0.0033249741062660477,30
gpt-4o,question_009,1,8,0.009092724721657806,0.007964317194673906,0.0011620345712837947,0.0038831838497556236,30
gpt-4o,question_009,1,9,0.007899896140629671,0.007967856528127527,0.0009391323994651831,0.0032376921749723217,30
gpt-4o,question_009,1,10,0.0076568418884096845,0.007852096434171495,0.001240754085971802,0.004431103268460238,30
gpt-4o,question_009,2,1,0.6781304503997311,0.6697414279978057,0.01400505442494181,0.06337826699434845,30
gpt-4o,question_009,2,2,0.17968668654988063,0.1980554888553395,0.019410440512699776,0.07097001612478365,30
gpt-4o,question_009,2,3,0.1421438686139037,0.1321680290531174,0.008107808661826353,0.02286375193885501,30
gpt-4o,question_009,2,4,1.7269988415232623e-05,1.5494733547091546e-05,3.6918080756531074e-06,1.0686216288675344e-05,30
gpt-4o,question_009,2,5,1.6097399244858495e-05,1.5163297539697389e-05,2.4948726735131532e-06,9.637856127864432e-06,30
gpt-4o,question_009,2,6,1.5938583650267234e-06,1.22936521744382e-06,2.960507671111544e-07,7.849951561818644e-07,30
gpt-4o,question_009,2,7,9.97411078408241e-07,8.179422776247487e-07,1.918335282431195e-07,5.289984928099844e-07,30
gpt-4o,question_009,2,8,8.172493500684698e-07,6.376824834305764e-07,1.6557830152564256e-07,4.96408412618833e-07,30
gpt-4o,question_009,2,9,5.054633333087052e-07,4.081153880161899e-07,9.793701380596095e-08,2.667381489958341e-07,30
gpt-4o,question_009,2,10,3.8303706131610343e-07,2.9855704560895017e-07,8.162780252456822e-08,2.6148098744573115e-07,30
gpt-4o,question_009,3,1,0.8609010815833869,0.8609458034167264,0.010059603926090148,0.04631068219691303,30
gpt-4o,question_009,3,2,0.06434308927476926,0.06534899377474784,0.0046415648638716885,0.019135193330625487,30
gpt-4o,question_009,3,3,0.036661587158891985,0.03663068875754296,0.004644099060754534,0.02202128829369785,30
gpt-4o,question_009,3,4,0.013699437504373127,0.0122798551422976,0.0013516152947423005,0.004099972957698941,30
gpt-4o,question_009,3,5,0.012473479792809968,0.012951564170460004,0.0013267417659125135,0.006050262977347837,30
gpt-4o,question_009,3,6,0.0035183065282531414,0.003551433482783676,0.0005470238559389261,0.0021946306398908802,30
gpt-4o,question_009,3,7,0.002962711137358869,0.002810915740015906,0.0003566627972158059,0.001197841681714584,30
gpt-4o,question_009,3,8,0.0011970435085571437,0.0012783084406252072,0.00027598337870214076,0.0010698697421503765,30
gpt-4o,question_009,3,9,0.0008621980950447689,0.0008782312013794893,0.00014445348849756852,0.0005961752123455727,30
gpt-4o,question_009,3,10,0.0006407312183896809,0.0006494158131595827,0.00013555343483897546,0.000563977455708898,30
gpt-4o,question_009,4,1,0.9606266852083685,0.960787742300692,0.0059157917731028735,0.022404124448998308,30
gpt-4o,question_009,4,2,0.03667006671878372,0.0369736157314514,0.005677512930419334,0.021053313036934525,30
gpt-4o,question_009,4,3,0.0016623147186988273,0.001443942561686851,0.0002546258221547619,0.0009528357095571688,30
gpt-4o,question_009,4,4,0.0003651620833252483,0.00025155105454227806,9.195911864343566e-05,0.000271266333965661,30
gpt-4o,question_009,4,5,0.0003539272271294507,0.00031499081988914173,5.109276049050426e-05,0.00019325946737207766,30
gpt-4o,question_009,4,6,0.00010626817394621962,7.683141619300929e-05,2.7619500839917666e-05,8.067614809468205e-05,30
gpt-4o,question_009,4,7,9.982971076641337e-05,7.130617990956836e-05,2.64037180504832e-05,7.304314774327722e-05,30
gpt-4o,question_009,4,8,3.73036375030102e-05,2.7333374346445478e-05,8.706741028028408e-06,2.7373786197441937e-05,30
gpt-4o,question_009,4,9,3.343876454411607e-05,2.163632861359827e-05,9.940378659072715e-06,2.741166229441555e-05,30
gpt-4o,question_009,4,10,1.211071795679373e-05,7.528174966342259e-06,3.6592332285065218e-06,9.994072730742987e-06,30
gpt-4o,question_009,5,1,0.979831751434318,0.9832505390134186,0.003211548314655372,0.012731172605566665,30
gpt-4o,question_009,5,2,0.019404519073711924,0.016129687661605236,0.0030753610557961606,0.012310130153880479,30
gpt-4o,question_009,5,3,0.00032360099496934786,0.00025428840323489857,6.365334440777665e-05,0.00021042490721736752,30
gpt-4o,question_009,5,4,9.27132373274484e-05,6.766584566778025e-05,2.3270606612963212e-05,7.341825847653973e-05,30
gpt-4o,question_009,5,5,8.846758908143464e-05,6.854676199933587e-05,2.150053695055095e-05,6.424303557975061e-05,30
gpt-4o,question_009,5,6,5.623342100031123e-05,5.775586563688135e-05,9.17589767514733e-06,4.318257773489927e-05,30
gpt-4o,question_009,5,7,4.2447213126355216e-05,3.181385638263895e-05,1.068726185068283e-05,3.8122097633976863e-05,30
gpt-4o,question_009,5,8,3.5189975667357776e-05,3.547511947336246e-05,6.474769780080329e-06,2.463797878023372e-05,30
gpt-4o,question_009,5,9,2.0366395432520405e-05,1.7507841088212787e-05,4.431278633647328e-06,2.2599585319753588e-05,30
gpt-4o,question_009,5,10,1.8835836645258432e-05,1.5007200802714473e-05,6.868600842695701e-06,2.0899757790234616e-05,30
gpt-4o,question_009,6,1,0.8300777526448729,0.8159951056618182,0.016745145197840608,0.07221778290118519,30
gpt-4o,question_009,6,2,0.1442458844475827,0.15679532378164154,0.015853051954859653,0.06757992395257503,30
gpt-4o,question_009,6,3,0.00981605562625094,0.012061612380954738,0.0025519361007061985,0.007857912951177496,30
gpt-4o,question_009,6,4,0.007409547522021216,0.007214404768881566,0.0011557460039565953,0.0036538635171599037,30
gpt-4o,question_009,6,5,0.005420940770533583,0.00488191003309968,0.0005615374663885706,0.0021231344669773965,30
gpt-4o,question_009,6,6,0.0020899588447769,0.002321028361605026,0.00040315244123155904,0.0012729843065511454,30
gpt-4o,question_009,6,7,0.00032555295289023693,0.0002286488212866514,7.009993526615424e-05,0.0002159611717549043,30
gpt-4o,question_009,6,8,0.00031553674152312925,0.00021169016713425273,7.670712211010822e-05,0.0002365571700951518,30
gpt-4o,question_009,6,9,0.00016369830501489725,0.00016264431732147843,3.915925897171288e-05,0.0001523555288404834,30
gpt-4o,question_009,6,10,6.311131866640857e-05,7.245191489029643e-05,1.514404335160737e-05,6.269728234569344e-05,30
gpt-4o,question_009,7,1,0.552140445614368,0.5359943430507542,0.031247131371530804,0.14214857314425067,30
gpt-4o,question_009,7,2,0.12319917871111585,0.12656308430271884,0.0043395539978503895,0.01834184869101324,30
gpt-4o,question_009,7,3,0.09299561902367127,0.08126199257128082,0.008904164811656713,0.029342333484457583,30
gpt-4o,question_009,7,4,0.08873703957831819,0.09887787899884937,0.015897915861430818,0.0655486634306202,30
gpt-4o,question_009,7,5,0.07709607603383466,0.08321738064364484,0.012088115647652354,0.0388891563943235,30
gpt-4o,question_009,7,6,0.014261343472267547,0.012172691276228113,0.0015613254636375217,0.005454238383193125,30
gpt-4o,question_009,7,7,0.01404024183535774,0.023848790082323042,0.008186266555606909,0.03656944411997376,30
gpt-4o,question_009,7,8,0.011823069002881773,0.010119193724586029,0.001505496683406016,0.0052825388291786795,30
gpt-4o,question_009,7,9,0.004349464017711549,0.0059115288701260624,0.0016789239620045185,0.00571279494133485,30
gpt-4o,question_009,7,10,0.0038383885235335918,0.004408380591941745,0.0007519189931846672,0.0026232274446393654,30
gpt-4o,question_009,8,1,0.8493173462561431,0.8131383399264571,0.04459901810683495,0.16706334477248574,30
gpt-4o,question_009,8,2,0.14758923109754976,0.18323587351584955,0.04396831295800761,0.1638869895160898,30
gpt-4o,question_009,8,3,0.001901932225583889,0.0022858663725950565,0.0005809036959305882,0.0025298783136766608,30
gpt-4o,question_009,8,4,0.00042107590284865784,0.0005767461941761749,0.0002246232325533494,0.00105290381389479,30
gpt-4o,question_009,8,5,0.00032033765431690574,0.0002671605324857242,5.319871936931402e-05,0.00025548416692474795,30
gpt-4o,question_009,8,6,0.0002783141771584497,0.0003362445033289181,7.186571155818792e-05,0.00033354067712591166,30
gpt-4o,question_009,8,7,5.4803310857347164e-05,6.160489022772236e-05,2.5719612462676585e-05,0.0001220113188848337,30
gpt-4o,question_009,8,8,5.1886731855593934e-05,4.0024154489277316e-05,1.3379417737419084e-05,5.197115749767097e-05,30
gpt-4o,question_009,8,9,1.9388655155837308e-05,1.0793706747633095e-05,5.5005014471997346e-06,1.7741114913469187e-05,30
gpt-4o,question_009,8,10,1.3856446965933531e-05,1.5023440884573278e-05,4.695412804949364e-06,1.6805763551004615e-05,30
gpt-4o,question_009,9,1,0.40314609427138043,0.4211847775518553,0.025000141304499193,0.11171080341639861,30
